accession,link,date,country,region
MT252734,https://www.ncbi.nlm.nih.gov/nuccore/MT252734,2020-03-14,USA,WA
MT252733,https://www.ncbi.nlm.nih.gov/nuccore/MT252733,2020-03-13,USA,WA
MT252730,https://www.ncbi.nlm.nih.gov/nuccore/MT252730,2020-03-13,USA,WA
MT252729,https://www.ncbi.nlm.nih.gov/nuccore/MT252729,2020-03-13,USA,WA
MT252728,https://www.ncbi.nlm.nih.gov/nuccore/MT252728,2020-03-13,USA,WA
MT252726,https://www.ncbi.nlm.nih.gov/nuccore/MT252726,2020-03-12,USA,WA
MT252725,https://www.ncbi.nlm.nih.gov/nuccore/MT252725,2020-03-13,USA,WA
MT252723,https://www.ncbi.nlm.nih.gov/nuccore/MT252723,2020-03-13,USA,WA
MT252721,https://www.ncbi.nlm.nih.gov/nuccore/MT252721,2020-03-13,USA,WA
MT252719,https://www.ncbi.nlm.nih.gov/nuccore/MT252719,2020-03-15,USA,WA
MT252717,https://www.ncbi.nlm.nih.gov/nuccore/MT252717,2020-03-14,USA,WA
MT252716,https://www.ncbi.nlm.nih.gov/nuccore/MT252716,2020-03-14,USA,WA
MT252715,https://www.ncbi.nlm.nih.gov/nuccore/MT252715,2020-03-14,USA,WA
MT252713,https://www.ncbi.nlm.nih.gov/nuccore/MT252713,2020-03-15,USA,WA
MT252712,https://www.ncbi.nlm.nih.gov/nuccore/MT252712,2020-03-14,USA,WA
MT252711,https://www.ncbi.nlm.nih.gov/nuccore/MT252711,2020-03-14,USA,WA
MT252710,https://www.ncbi.nlm.nih.gov/nuccore/MT252710,2020-03-14,USA,WA
MT252709,https://www.ncbi.nlm.nih.gov/nuccore/MT252709,2020-03-14,USA,WA
MT252708,https://www.ncbi.nlm.nih.gov/nuccore/MT252708,2020-03-13,USA,WA
MT252707,https://www.ncbi.nlm.nih.gov/nuccore/MT252707,2020-03-13,USA,WA
MT252706,https://www.ncbi.nlm.nih.gov/nuccore/MT252706,2020-03-13,USA,WA
MT252705,https://www.ncbi.nlm.nih.gov/nuccore/MT252705,2020-03-13,USA,WA
MT252704,https://www.ncbi.nlm.nih.gov/nuccore/MT252704,2020-03-13,USA,WA
MT252703,https://www.ncbi.nlm.nih.gov/nuccore/MT252703,2020-03-13,USA,WA
MT252702,https://www.ncbi.nlm.nih.gov/nuccore/MT252702,2020-03-13,USA,WA
MT252701,https://www.ncbi.nlm.nih.gov/nuccore/MT252701,2020-03-12,USA,WA
MT252700,https://www.ncbi.nlm.nih.gov/nuccore/MT252700,2020-03-13,USA,WA
MT252699,https://www.ncbi.nlm.nih.gov/nuccore/MT252699,2020-03-13,USA,WA
MT252698,https://www.ncbi.nlm.nih.gov/nuccore/MT252698,2020-03-13,USA,WA
MT252697,https://www.ncbi.nlm.nih.gov/nuccore/MT252697,2020-03-13,USA,WA
MT252696,https://www.ncbi.nlm.nih.gov/nuccore/MT252696,2020-03-13,USA,WA
MT252695,https://www.ncbi.nlm.nih.gov/nuccore/MT252695,2020-03-10,USA,WA
MT252694,https://www.ncbi.nlm.nih.gov/nuccore/MT252694,2020-03-10,USA,WA
MT252693,https://www.ncbi.nlm.nih.gov/nuccore/MT252693,2020-03-11,USA,WA
MT252692,https://www.ncbi.nlm.nih.gov/nuccore/MT252692,2020-03-11,USA,WA
MT252691,https://www.ncbi.nlm.nih.gov/nuccore/MT252691,2020-03-11,USA,WA
MT252690,https://www.ncbi.nlm.nih.gov/nuccore/MT252690,2020-03-10,USA,WA
MT252689,https://www.ncbi.nlm.nih.gov/nuccore/MT252689,2020-03-10,USA,WA
MT252688,https://www.ncbi.nlm.nih.gov/nuccore/MT252688,2020-03-10,USA,WA
MT252687,https://www.ncbi.nlm.nih.gov/nuccore/MT252687,2020-03-10,USA,WA
MT252686,https://www.ncbi.nlm.nih.gov/nuccore/MT252686,2020-03-10,USA,WA
MT252685,https://www.ncbi.nlm.nih.gov/nuccore/MT252685,2020-03-10,USA,WA
MT252684,https://www.ncbi.nlm.nih.gov/nuccore/MT252684,2020-03-10,USA,WA
MT252683,https://www.ncbi.nlm.nih.gov/nuccore/MT252683,2020-03-10,USA,WA
MT252682,https://www.ncbi.nlm.nih.gov/nuccore/MT252682,2020-03-10,USA,WA
MT252681,https://www.ncbi.nlm.nih.gov/nuccore/MT252681,2020-03-10,USA,WA
MT252680,https://www.ncbi.nlm.nih.gov/nuccore/MT252680,2020-03-10,USA,WA
MT252679,https://www.ncbi.nlm.nih.gov/nuccore/MT252679,2020-03-10,USA,WA
MT252678,https://www.ncbi.nlm.nih.gov/nuccore/MT252678,2020-03-10,USA,WA
MT252677,https://www.ncbi.nlm.nih.gov/nuccore/MT252677,2020-03-10,USA,WA
MT251980,https://www.ncbi.nlm.nih.gov/nuccore/MT251980,2020-03-13,USA,WA
MT251979,https://www.ncbi.nlm.nih.gov/nuccore/MT251979,2020-03-14,USA,WA
MT251978,https://www.ncbi.nlm.nih.gov/nuccore/MT251978,2020-03-14,USA,WA
MT251977,https://www.ncbi.nlm.nih.gov/nuccore/MT251977,2020-03-14,USA,WA
MT251976,https://www.ncbi.nlm.nih.gov/nuccore/MT251976,2020-03-14,USA,WA
MT251975,https://www.ncbi.nlm.nih.gov/nuccore/MT251975,2020-03-14,USA,WA
MT251974,https://www.ncbi.nlm.nih.gov/nuccore/MT251974,2020-03-12,USA,CT
MT251973,https://www.ncbi.nlm.nih.gov/nuccore/MT251973,2020-03-14,USA,WA
MT251972,https://www.ncbi.nlm.nih.gov/nuccore/MT251972,2020-03-14,USA,WA
MT246667,https://www.ncbi.nlm.nih.gov/nuccore/MT246667,2020-01-19,USA,WA
MT246490,https://www.ncbi.nlm.nih.gov/nuccore/MT246490,2020-03-15,USA,WA
MT246489,https://www.ncbi.nlm.nih.gov/nuccore/MT246489,2020-03-14,USA,WA
MT246488,https://www.ncbi.nlm.nih.gov/nuccore/MT246488,2020-03-14,USA,WA
MT246487,https://www.ncbi.nlm.nih.gov/nuccore/MT246487,2020-03-15,USA,WA
MT246486,https://www.ncbi.nlm.nih.gov/nuccore/MT246486,2020-03-14,USA,WA
MT246485,https://www.ncbi.nlm.nih.gov/nuccore/MT246485,2020-03-15,USA,WA
MT246484,https://www.ncbi.nlm.nih.gov/nuccore/MT246484,2020-03-15,USA,WA
MT246483,https://www.ncbi.nlm.nih.gov/nuccore/MT246483,2020-03-15,USA,WA
MT246482,https://www.ncbi.nlm.nih.gov/nuccore/MT246482,2020-03-15,USA,WA
MT246481,https://www.ncbi.nlm.nih.gov/nuccore/MT246481,2020-03-13,USA,WA
MT246480,https://www.ncbi.nlm.nih.gov/nuccore/MT246480,2020-03-13,USA,WA
MT246479,https://www.ncbi.nlm.nih.gov/nuccore/MT246479,2020-03-13,USA,WA
MT246478,https://www.ncbi.nlm.nih.gov/nuccore/MT246478,2020-03-14,USA,WA
MT246477,https://www.ncbi.nlm.nih.gov/nuccore/MT246477,2020-03-14,USA,WA
MT246476,https://www.ncbi.nlm.nih.gov/nuccore/MT246476,2020-03-13,USA,WA
MT246475,https://www.ncbi.nlm.nih.gov/nuccore/MT246475,2020-03-13,USA,WA
MT246474,https://www.ncbi.nlm.nih.gov/nuccore/MT246474,2020-03-14,USA,WA
MT246473,https://www.ncbi.nlm.nih.gov/nuccore/MT246473,2020-03-14,USA,WA
MT246472,https://www.ncbi.nlm.nih.gov/nuccore/MT246472,2020-03-12,USA,WA
MT246471,https://www.ncbi.nlm.nih.gov/nuccore/MT246471,2020-03-14,USA,WA
MT246470,https://www.ncbi.nlm.nih.gov/nuccore/MT246470,2020-03-13,USA,WA
MT246469,https://www.ncbi.nlm.nih.gov/nuccore/MT246469,2020-03-14,USA,WA
MT246468,https://www.ncbi.nlm.nih.gov/nuccore/MT246468,2020-03-14,USA,WA
MT246467,https://www.ncbi.nlm.nih.gov/nuccore/MT246467,2020-03-14,USA,WA
MT246466,https://www.ncbi.nlm.nih.gov/nuccore/MT246466,2020-03-13,USA,WA
MT246465,https://www.ncbi.nlm.nih.gov/nuccore/MT246465,2020-03-13,USA,WA
MT246464,https://www.ncbi.nlm.nih.gov/nuccore/MT246464,2020-03-13,USA,WA
MT246463,https://www.ncbi.nlm.nih.gov/nuccore/MT246463,2020-03-13,USA,WA
MT246462,https://www.ncbi.nlm.nih.gov/nuccore/MT246462,2020-03-13,USA,WA
MT246461,https://www.ncbi.nlm.nih.gov/nuccore/MT246461,2020-03-13,USA,WA
MT246460,https://www.ncbi.nlm.nih.gov/nuccore/MT246460,2020-03-12,USA,WA
MT246459,https://www.ncbi.nlm.nih.gov/nuccore/MT246459,2020-03-12,USA,WA
MT246458,https://www.ncbi.nlm.nih.gov/nuccore/MT246458,2020-03-12,USA,WA
MT246457,https://www.ncbi.nlm.nih.gov/nuccore/MT246457,2020-03-12,USA,WA
MT246456,https://www.ncbi.nlm.nih.gov/nuccore/MT246456,2020-03-13,USA,WA
MT246455,https://www.ncbi.nlm.nih.gov/nuccore/MT246455,2020-03-12,USA,WA
MT246454,https://www.ncbi.nlm.nih.gov/nuccore/MT246454,2020-03-12,USA,WA
MT246453,https://www.ncbi.nlm.nih.gov/nuccore/MT246453,2020-03-13,USA,WA
MT246452,https://www.ncbi.nlm.nih.gov/nuccore/MT246452,2020-03-13,USA,WA
MT246451,https://www.ncbi.nlm.nih.gov/nuccore/MT246451,2020-03-13,USA,WA
MT246450,https://www.ncbi.nlm.nih.gov/nuccore/MT246450,2020-03-13,USA,WA
MT246449,https://www.ncbi.nlm.nih.gov/nuccore/MT246449,2020-03-13,USA,WA
MT240479,https://www.ncbi.nlm.nih.gov/nuccore/MT240479,2020-03-04,Pakistan,Gilgit
MT233526,https://www.ncbi.nlm.nih.gov/nuccore/MT233526,2020-01-19,USA,WA
MT233523,https://www.ncbi.nlm.nih.gov/nuccore/MT233523,2020-03-04,Spain,Valencia
MT233522,https://www.ncbi.nlm.nih.gov/nuccore/MT233522,2020-03-02,Spain,Valencia
MT233521,https://www.ncbi.nlm.nih.gov/nuccore/MT233521,2020-02-27,Spain,Valencia
MT233520,https://www.ncbi.nlm.nih.gov/nuccore/MT233520,2020-02-26,Spain,Valencia
MT233519,https://www.ncbi.nlm.nih.gov/nuccore/MT233519,2020-02-27,Spain,Valencia
MT232872,https://www.ncbi.nlm.nih.gov/nuccore/MT232872,2020-02-26,Iran,NA
MT232871,https://www.ncbi.nlm.nih.gov/nuccore/MT232871,2020-02-26,Iran,NA
MT232870,https://www.ncbi.nlm.nih.gov/nuccore/MT232870,2020-02-26,Iran,NA
MT232869,https://www.ncbi.nlm.nih.gov/nuccore/MT232869,2020-02-26,Iran,NA
MT230904,https://www.ncbi.nlm.nih.gov/nuccore/MT230904,2020-01-22,Hong Kong,NA
MT226610,https://www.ncbi.nlm.nih.gov/nuccore/MT226610,2020-01-20,China,NA
MT215195,https://www.ncbi.nlm.nih.gov/nuccore/MT215195,2020-02-25,Hong Kong,NA
MT215194,https://www.ncbi.nlm.nih.gov/nuccore/MT215194,2020-02-24,Hong Kong,NA
MT215193,https://www.ncbi.nlm.nih.gov/nuccore/MT215193,2020-02-26,Hong Kong,NA
MT198653,https://www.ncbi.nlm.nih.gov/nuccore/MT198653,2020-03-08,Spain,Valencia
MT198652,https://www.ncbi.nlm.nih.gov/nuccore/MT198652,2020-03-05,Spain,Valencia
MT198651,https://www.ncbi.nlm.nih.gov/nuccore/MT198651,2020-03-04,Spain,Valencia
MT192773,https://www.ncbi.nlm.nih.gov/nuccore/MT192773,2020-01-22,Viet Nam,Ho Chi Minh city
MT192772,https://www.ncbi.nlm.nih.gov/nuccore/MT192772,2020-01-22,Viet Nam,Ho Chi Minh city
MT192765,https://www.ncbi.nlm.nih.gov/nuccore/MT192765,2020-03-11,USA,"CA, San Diego County"
MT192759,https://www.ncbi.nlm.nih.gov/nuccore/MT192759,2020-01-25,Taiwan,NA
MT192758,https://www.ncbi.nlm.nih.gov/nuccore/MT192758,2020-03-06,Italy,Cagliari
MT188341,https://www.ncbi.nlm.nih.gov/nuccore/MT188341,2020-03-05,USA,MN
MT188340,https://www.ncbi.nlm.nih.gov/nuccore/MT188340,2020-03-07,USA,MN
MT188339,https://www.ncbi.nlm.nih.gov/nuccore/MT188339,2020-03-09,USA,MN
MT187977,https://www.ncbi.nlm.nih.gov/nuccore/MT187977,NA,Italy,Cagliari
MT186683,https://www.ncbi.nlm.nih.gov/nuccore/MT186683,NA,Hong Kong,NA
MT186682,https://www.ncbi.nlm.nih.gov/nuccore/MT186682,2020-02-28,Iran,Tehran
MT186681,https://www.ncbi.nlm.nih.gov/nuccore/MT186681,2020-02-28,Iran,Tehran
MT186680,https://www.ncbi.nlm.nih.gov/nuccore/MT186680,2020-02-17,Iran,NA
MT186679,https://www.ncbi.nlm.nih.gov/nuccore/MT186679,2020-03-05,Iran,Tehran
MT186678,https://www.ncbi.nlm.nih.gov/nuccore/MT186678,2020-02-22,Iran,Tehran
MT186677,https://www.ncbi.nlm.nih.gov/nuccore/MT186677,2020-02-09,Iran,Qum
MT186676,https://www.ncbi.nlm.nih.gov/nuccore/MT186676,2020-03-03,Iran,Tehran
MT184913,https://www.ncbi.nlm.nih.gov/nuccore/MT184913,2020-02-24,USA,NA
MT184912,https://www.ncbi.nlm.nih.gov/nuccore/MT184912,2020-02-17,USA,NA
MT184911,https://www.ncbi.nlm.nih.gov/nuccore/MT184911,2020-02-17,USA,NA
MT184910,https://www.ncbi.nlm.nih.gov/nuccore/MT184910,2020-02-18,USA,NA
MT184909,https://www.ncbi.nlm.nih.gov/nuccore/MT184909,2020-02-21,USA,NA
MT184908,https://www.ncbi.nlm.nih.gov/nuccore/MT184908,2020-02-21,USA,NA
MT184907,https://www.ncbi.nlm.nih.gov/nuccore/MT184907,2020-02-18,USA,NA
MT163738,https://www.ncbi.nlm.nih.gov/nuccore/MT163738,2020-02-29,Iran,NA
MT163737,https://www.ncbi.nlm.nih.gov/nuccore/MT163737,2020-02-29,Iran,NA
MT163721,https://www.ncbi.nlm.nih.gov/nuccore/MT163721,2020-03-01,USA,WA
MT163720,https://www.ncbi.nlm.nih.gov/nuccore/MT163720,2020-03-01,USA,WA
MT163719,https://www.ncbi.nlm.nih.gov/nuccore/MT163719,2020-03-01,USA,WA
MT163718,https://www.ncbi.nlm.nih.gov/nuccore/MT163718,2020-02-29,USA,WA
MT163717,https://www.ncbi.nlm.nih.gov/nuccore/MT163717,2020-02-28,USA,WA
MT163716,https://www.ncbi.nlm.nih.gov/nuccore/MT163716,2020-02-27,USA,WA
MT163715,https://www.ncbi.nlm.nih.gov/nuccore/MT163715,2020-02-29,India,NA
MT163714,https://www.ncbi.nlm.nih.gov/nuccore/MT163714,2020-02-29,India,NA
MT163712,https://www.ncbi.nlm.nih.gov/nuccore/MT163712,2020-02-29,Iran,NA
MT161607,https://www.ncbi.nlm.nih.gov/nuccore/MT161607,2020-03-05,Italy,NA
MT159778,https://www.ncbi.nlm.nih.gov/nuccore/MT159778,2020-02-27,Nigeria,Lagos
MT159722,https://www.ncbi.nlm.nih.gov/nuccore/MT159722,2020-02-21,USA,NA
MT159721,https://www.ncbi.nlm.nih.gov/nuccore/MT159721,2020-02-21,USA,NA
MT159720,https://www.ncbi.nlm.nih.gov/nuccore/MT159720,2020-02-21,USA,NA
MT159719,https://www.ncbi.nlm.nih.gov/nuccore/MT159719,2020-02-18,USA,NA
MT159718,https://www.ncbi.nlm.nih.gov/nuccore/MT159718,2020-02-18,USA,NA
MT159717,https://www.ncbi.nlm.nih.gov/nuccore/MT159717,2020-02-17,USA,NA
MT159716,https://www.ncbi.nlm.nih.gov/nuccore/MT159716,2020-02-24,USA,NA
MT159715,https://www.ncbi.nlm.nih.gov/nuccore/MT159715,2020-02-24,USA,NA
MT159714,https://www.ncbi.nlm.nih.gov/nuccore/MT159714,2020-02-18,USA,NA
MT159713,https://www.ncbi.nlm.nih.gov/nuccore/MT159713,2020-02-18,USA,NA
MT159712,https://www.ncbi.nlm.nih.gov/nuccore/MT159712,2020-02-25,USA,NA
MT159711,https://www.ncbi.nlm.nih.gov/nuccore/MT159711,2020-02-20,USA,NA
MT159710,https://www.ncbi.nlm.nih.gov/nuccore/MT159710,2020-02-17,USA,NA
MT159709,https://www.ncbi.nlm.nih.gov/nuccore/MT159709,2020-02-20,USA,NA
MT159708,https://www.ncbi.nlm.nih.gov/nuccore/MT159708,2020-02-17,USA,NA
MT159707,https://www.ncbi.nlm.nih.gov/nuccore/MT159707,2020-02-17,USA,NA
MT159706,https://www.ncbi.nlm.nih.gov/nuccore/MT159706,2020-02-17,USA,NA
MT159705,https://www.ncbi.nlm.nih.gov/nuccore/MT159705,2020-02-17,USA,NA
MT152900,https://www.ncbi.nlm.nih.gov/nuccore/MT152900,2020-02-26,Iran,NA
MT152824,https://www.ncbi.nlm.nih.gov/nuccore/MT152824,2020-02-24,USA,"Snohomish County, WA"
MT135044,https://www.ncbi.nlm.nih.gov/nuccore/MT135044,2020-01-28,China,Beijing
MT135043,https://www.ncbi.nlm.nih.gov/nuccore/MT135043,2020-01-28,China,Beijing
MT135042,https://www.ncbi.nlm.nih.gov/nuccore/MT135042,2020-01-28,China,Beijing
MT135041,https://www.ncbi.nlm.nih.gov/nuccore/MT135041,2020-01-26,China,Beijing
MT127116,https://www.ncbi.nlm.nih.gov/nuccore/MT127116,2020-02-10,Viet Nam,NA
MT127115,https://www.ncbi.nlm.nih.gov/nuccore/MT127115,2020-02-10,Viet Nam,NA
MT127114,https://www.ncbi.nlm.nih.gov/nuccore/MT127114,2020-02-10,Viet Nam,NA
MT127113,https://www.ncbi.nlm.nih.gov/nuccore/MT127113,2020-02-10,Viet Nam,NA
MT126808,https://www.ncbi.nlm.nih.gov/nuccore/MT126808,2020-02-28,Brazil,NA
MT123293,https://www.ncbi.nlm.nih.gov/nuccore/MT123293,2020-01-29,China,Guangzhou
MT123292,https://www.ncbi.nlm.nih.gov/nuccore/MT123292,2020-01-27,China,Guangzhou
MT123291,https://www.ncbi.nlm.nih.gov/nuccore/MT123291,2020-01-29,China,Guangzhou
MT123290,https://www.ncbi.nlm.nih.gov/nuccore/MT123290,2020-02-05,China,"Guangdong, Guangzhou"
MT121215,https://www.ncbi.nlm.nih.gov/nuccore/MT121215,2020-02-02,China,Shanghai
MT118835,https://www.ncbi.nlm.nih.gov/nuccore/MT118835,2020-02-23,USA,CA
MT114419,https://www.ncbi.nlm.nih.gov/nuccore/MT114419,2020-01-29,Hong Kong,NA
MT114418,https://www.ncbi.nlm.nih.gov/nuccore/MT114418,2020-01-27,Hong Kong,NA
MT114417,https://www.ncbi.nlm.nih.gov/nuccore/MT114417,2020-01-29,Hong Kong,NA
MT114416,https://www.ncbi.nlm.nih.gov/nuccore/MT114416,2020-01-27,Hong Kong,NA
MT114415,https://www.ncbi.nlm.nih.gov/nuccore/MT114415,2020-01-27,Hong Kong,NA
MT114414,https://www.ncbi.nlm.nih.gov/nuccore/MT114414,2020-01-24,Hong Kong,NA
MT114413,https://www.ncbi.nlm.nih.gov/nuccore/MT114413,2020-01-24,Hong Kong,NA
MT114412,https://www.ncbi.nlm.nih.gov/nuccore/MT114412,2020-01-23,Hong Kong,NA
MT111896,https://www.ncbi.nlm.nih.gov/nuccore/MT111896,NA,Australia,Queensland
MT111895,https://www.ncbi.nlm.nih.gov/nuccore/MT111895,NA,Australia,Queensland
MT106054,https://www.ncbi.nlm.nih.gov/nuccore/MT106054,2020-02-11,USA,TX
MT106053,https://www.ncbi.nlm.nih.gov/nuccore/MT106053,2020-02-10,USA,CA
MT106052,https://www.ncbi.nlm.nih.gov/nuccore/MT106052,2020-02-06,USA,CA
MT093631,https://www.ncbi.nlm.nih.gov/nuccore/MT093631,2020-01-08,China,NA
MT093571,https://www.ncbi.nlm.nih.gov/nuccore/MT093571,2020-02-07,Sweden,NA
MT081068,https://www.ncbi.nlm.nih.gov/nuccore/MT081068,2020-02-06,China,HuaShang
MT081067,https://www.ncbi.nlm.nih.gov/nuccore/MT081067,2020-01-31,China,HuaShang
MT081066,https://www.ncbi.nlm.nih.gov/nuccore/MT081066,2020-01-30,China,HuaShang
MT081065,https://www.ncbi.nlm.nih.gov/nuccore/MT081065,2020-01-30,China,HuaShang
MT081064,https://www.ncbi.nlm.nih.gov/nuccore/MT081064,2020-01-28,China,HuaShang
MT081063,https://www.ncbi.nlm.nih.gov/nuccore/MT081063,2020-01-26,China,HuaShang
MT081062,https://www.ncbi.nlm.nih.gov/nuccore/MT081062,2020-01-25,China,HuaShang
MT081061,https://www.ncbi.nlm.nih.gov/nuccore/MT081061,2020-01-23,China,HuaShang
MT081060,https://www.ncbi.nlm.nih.gov/nuccore/MT081060,2020-01-23,China,HuaShang
MT081059,https://www.ncbi.nlm.nih.gov/nuccore/MT081059,2020-01-22,China,HuaShang
MT077125,https://www.ncbi.nlm.nih.gov/nuccore/MT077125,2020-01-31,Italy,NA
MT072688,https://www.ncbi.nlm.nih.gov/nuccore/MT072688,2020-01-13,Nepal,NA
MT072668,https://www.ncbi.nlm.nih.gov/nuccore/MT072668,2020-02-03,Belgium,NA
MT072667,https://www.ncbi.nlm.nih.gov/nuccore/MT072667,2020-02-03,Belgium,NA
MT066176,https://www.ncbi.nlm.nih.gov/nuccore/MT066176,2020-02-05,Taiwan,NA
MT066175,https://www.ncbi.nlm.nih.gov/nuccore/MT066175,2020-01-31,Taiwan,NA
MT066159,https://www.ncbi.nlm.nih.gov/nuccore/MT066159,2020-01-24,Malaysia,NA
MT066158,https://www.ncbi.nlm.nih.gov/nuccore/MT066158,2020-01-24,Malaysia,NA
MT066157,https://www.ncbi.nlm.nih.gov/nuccore/MT066157,2020-01-24,Malaysia,NA
MT066156,https://www.ncbi.nlm.nih.gov/nuccore/MT066156,2020-01-30,Italy,NA
MT050493,https://www.ncbi.nlm.nih.gov/nuccore/MT050493,2020-01-31,India,Kerala State
MT050417,https://www.ncbi.nlm.nih.gov/nuccore/MT050417,NA,Australia,NA
MT050416,https://www.ncbi.nlm.nih.gov/nuccore/MT050416,NA,Australia,NA
MT050415,https://www.ncbi.nlm.nih.gov/nuccore/MT050415,NA,Australia,NA
MT050414,https://www.ncbi.nlm.nih.gov/nuccore/MT050414,NA,Australia,NA
MT049951,https://www.ncbi.nlm.nih.gov/nuccore/MT049951,2020-01-17,China,Yunnan
MT044258,https://www.ncbi.nlm.nih.gov/nuccore/MT044258,2020-01-27,USA,CA
MT044257,https://www.ncbi.nlm.nih.gov/nuccore/MT044257,2020-01-28,USA,IL
MT042778,https://www.ncbi.nlm.nih.gov/nuccore/MT042778,NA,China,Wuhan
MT042777,https://www.ncbi.nlm.nih.gov/nuccore/MT042777,NA,China,Wuhan
MT042776,https://www.ncbi.nlm.nih.gov/nuccore/MT042776,NA,China,Wuhan
MT042775,https://www.ncbi.nlm.nih.gov/nuccore/MT042775,NA,China,Wuhan
MT042774,https://www.ncbi.nlm.nih.gov/nuccore/MT042774,NA,China,Wuhan
MT042773,https://www.ncbi.nlm.nih.gov/nuccore/MT042773,NA,China,Wuhan
MT039890,https://www.ncbi.nlm.nih.gov/nuccore/MT039890,NA,South Korea,NA
MT039888,https://www.ncbi.nlm.nih.gov/nuccore/MT039888,2020-01-29,USA,MA
MT039887,https://www.ncbi.nlm.nih.gov/nuccore/MT039887,2020-01-31,USA,WI
MT039874,https://www.ncbi.nlm.nih.gov/nuccore/MT039874,2020-01-22,China,NA
MT039873,https://www.ncbi.nlm.nih.gov/nuccore/MT039873,2020-01-20,China,Hangzhou
MT027064,https://www.ncbi.nlm.nih.gov/nuccore/MT027064,2020-01-29,USA,CA
MT027063,https://www.ncbi.nlm.nih.gov/nuccore/MT027063,2020-01-29,USA,CA
MT027062,https://www.ncbi.nlm.nih.gov/nuccore/MT027062,2020-01-29,USA,CA
MT020881,https://www.ncbi.nlm.nih.gov/nuccore/MT020881,2020-01-25,USA,WA
MT020880,https://www.ncbi.nlm.nih.gov/nuccore/MT020880,2020-01-25,USA,WA
MT020781,https://www.ncbi.nlm.nih.gov/nuccore/MT020781,2020-01-29,Finland,NA
MT019533,https://www.ncbi.nlm.nih.gov/nuccore/MT019533,2020-01-01,China,"Hubei, Wuhan"
MT019532,https://www.ncbi.nlm.nih.gov/nuccore/MT019532,2019-12-30,China,"Hubei, Wuhan"
MT019531,https://www.ncbi.nlm.nih.gov/nuccore/MT019531,2019-12-30,China,"Hubei, Wuhan"
MT019530,https://www.ncbi.nlm.nih.gov/nuccore/MT019530,2019-12-30,China,"Hubei, Wuhan"
MT019529,https://www.ncbi.nlm.nih.gov/nuccore/MT019529,2019-12-23,China,"Hubei, Wuhan"
MT012098,https://www.ncbi.nlm.nih.gov/nuccore/MT012098,2020-01-27,India,Kerala State
MT008023,https://www.ncbi.nlm.nih.gov/nuccore/MT008023,NA,Italy,Rome
MT008022,https://www.ncbi.nlm.nih.gov/nuccore/MT008022,NA,Italy,Rome
MT007544,https://www.ncbi.nlm.nih.gov/nuccore/MT007544,2020-01-25,Australia,Victoria
MN997409,https://www.ncbi.nlm.nih.gov/nuccore/MN997409,2020-01-22,USA,AZ
MN996531,https://www.ncbi.nlm.nih.gov/nuccore/MN996531,2019-12-30,China,Wuhan
MN996530,https://www.ncbi.nlm.nih.gov/nuccore/MN996530,2019-12-30,China,Wuhan
MN996529,https://www.ncbi.nlm.nih.gov/nuccore/MN996529,2019-12-30,China,Wuhan
MN996528,https://www.ncbi.nlm.nih.gov/nuccore/MN996528,2019-12-30,China,Wuhan
MN996527,https://www.ncbi.nlm.nih.gov/nuccore/MN996527,2019-12-30,China,Wuhan
MN994468,https://www.ncbi.nlm.nih.gov/nuccore/MN994468,2020-01-22,USA,CA
MN994467,https://www.ncbi.nlm.nih.gov/nuccore/MN994467,2020-01-23,USA,CA
MN988713,https://www.ncbi.nlm.nih.gov/nuccore/MN988713,2020-01-21,USA,Illinois
MN988669,https://www.ncbi.nlm.nih.gov/nuccore/MN988669,2020-01-02,China,NA
MN988668,https://www.ncbi.nlm.nih.gov/nuccore/MN988668,2020-01-02,China,NA
MN985325,https://www.ncbi.nlm.nih.gov/nuccore/MN985325,2020-01-19,USA,NA
MN975268,https://www.ncbi.nlm.nih.gov/nuccore/MN975268,NA,China,NA
MN975267,https://www.ncbi.nlm.nih.gov/nuccore/MN975267,NA,China,NA
MN975266,https://www.ncbi.nlm.nih.gov/nuccore/MN975266,NA,China,NA
MN975265,https://www.ncbi.nlm.nih.gov/nuccore/MN975265,NA,China,NA
MN975264,https://www.ncbi.nlm.nih.gov/nuccore/MN975264,NA,China,NA
MN975263,https://www.ncbi.nlm.nih.gov/nuccore/MN975263,NA,China,NA
MN975262,https://www.ncbi.nlm.nih.gov/nuccore/MN975262,2020-01-11,China,NA
MN970004,https://www.ncbi.nlm.nih.gov/nuccore/MN970004,2020-01-13,Thailand,NA
MN970003,https://www.ncbi.nlm.nih.gov/nuccore/MN970003,2020-01-08,Thailand,NA
MN938390,https://www.ncbi.nlm.nih.gov/nuccore/MN938390,NA,China,Shenzhen
MN938389,https://www.ncbi.nlm.nih.gov/nuccore/MN938389,NA,China,Shenzhen
MN938388,https://www.ncbi.nlm.nih.gov/nuccore/MN938388,NA,China,Shenzhen
MN938387,https://www.ncbi.nlm.nih.gov/nuccore/MN938387,NA,China,Shenzhen
MN938386,https://www.ncbi.nlm.nih.gov/nuccore/MN938386,NA,China,Shenzhen
MN938385,https://www.ncbi.nlm.nih.gov/nuccore/MN938385,NA,China,Shenzhen
MN938384,https://www.ncbi.nlm.nih.gov/nuccore/MN938384,2020-01-10,China,Shenzhen
MN908947,https://www.ncbi.nlm.nih.gov/nuccore/MN908947,NA,China,NA
LR757998,https://www.ncbi.nlm.nih.gov/nuccore/LR757998,2019-12-26,China:Wuhan,NA
